,host_id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
3353,255238863,5.0,4.6,4.6,4.8,5.0,4.4,4.6
3354,96058940,4.87,4.74,4.87,4.96,4.96,4.78,4.7
3355,265333492,5.0,4.91,5.0,5.0,5.0,5.0,4.73
3356,80643688,5.0,5.0,5.0,4.88,5.0,5.0,5.0
3357,7282755,5.0,4.9,5.0,4.9,5.0,5.0,4.8
3358,259132884,4.73,4.74,4.8,4.71,4.67,4.59,4.47
3359,259132884,5.0,5.0,5.0,5.0,5.0,5.0,4.0
3360,8809181,4.6,4.6,4.8,5.0,4.8,5.0,4.6
3361,36152849,4.92,4.92,4.92,5.0,4.92,4.42,4.5
3362,62885480,5.0,5.0,5.0,5.0,5.0,5.0,4.91
3363,16583473,,,,,,,
3364,83277030,4.5,4.5,5.0,5.0,5.0,4.5,5.0
3365,244695471,5.0,5.0,4.67,5.0,5.0,5.0,4.67
3366,14831897,4.73,4.82,4.36,4.82,4.73,4.82,4.64
3367,35088692,4.86,4.79,4.36,4.86,4.93,4.93,4.57
3368,267329034,4.93,4.96,4.96,4.95,4.98,4.92,4.87
3369,267329034,5.0,5.0,5.0,5.0,5.0,4.86,4.86
3370,5397466,5.0,5.0,5.0,5.0,5.0,5.0,4.75
3371,18184896,4.81,4.94,4.88,5.0,4.94,4.94,4.63
3372,41913231,5.0,5.0,5.0,5.0,5.0,4.63,4.63
3373,251479377,4.37,4.67,4.44,4.77,4.71,4.62,4.31
3374,251479377,4.6,4.71,4.58,4.79,4.71,4.61,4.5
3375,1687684,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3376,1309885,5.0,5.0,4.92,5.0,5.0,4.92,4.77
3377,23242776,4.67,5.0,4.33,5.0,4.67,4.67,4.33
3378,37417111,5.0,5.0,5.0,5.0,5.0,5.0,4.8
3379,148343641,5.0,5.0,5.0,5.0,5.0,5.0,4.91
3380,57990070,5.0,4.71,4.57,4.86,5.0,4.86,4.57
3381,6180486,5.0,5.0,5.0,4.75,5.0,4.5,4.75
3382,18180611,5.0,5.0,3.5,5.0,5.0,5.0,5.0
3383,114638050,4.87,4.97,5.0,4.85,4.97,4.85,4.72
3384,102971567,4.86,5.0,4.86,4.86,5.0,4.86,4.86
3385,91157303,4.9,4.9,4.6,4.7,4.8,4.8,4.6
3386,101830649,5.0,4.92,4.92,4.85,5.0,4.69,4.92
3387,17908565,4.94,4.92,4.89,4.81,5.0,4.53,4.81
3388,32195443,4.69,4.92,4.62,5.0,5.0,4.85,4.46
3389,51311384,4.8,4.95,4.95,5.0,4.9,4.95,4.5
3390,26637172,5.0,5.0,5.0,5.0,5.0,4.5,5.0
3391,251479377,4.63,4.76,4.66,4.77,4.74,4.61,4.55
3392,251479377,4.48,4.63,4.47,4.78,4.64,4.66,4.46
3393,225183279,4.89,4.89,4.74,5.0,5.0,4.89,4.74
3394,269726966,4.42,4.5,4.29,4.21,4.08,4.54,4.21
3395,269726966,4.09,3.91,3.96,4.22,4.09,4.65,4.09
3396,269689146,4.71,4.71,5.0,4.71,4.86,4.29,4.43
3397,9560777,4.88,4.94,4.94,5.0,5.0,4.82,4.47
3398,229672,5.0,5.0,4.67,4.67,5.0,4.83,4.83
3399,7939638,4.85,4.95,4.85,5.0,4.87,4.95,4.82
3400,13741128,5.0,4.92,4.75,4.92,5.0,4.75,4.83
3401,251479377,4.5,4.68,4.54,4.68,4.59,4.57,4.47
3402,269714404,5.0,4.92,4.54,4.77,5.0,4.77,4.69
3403,91600672,5.0,4.93,5.0,5.0,4.93,5.0,4.8
3404,231644151,4.82,4.91,4.82,5.0,5.0,4.64,4.82
3405,270695746,4.88,4.88,4.88,4.88,5.0,5.0,4.88
3406,10697763,4.28,4.57,4.15,4.53,4.32,4.4,4.11
3407,37379532,5.0,5.0,4.67,5.0,5.0,5.0,5.0
3408,67323136,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3409,231282154,5.0,5.0,5.0,5.0,5.0,4.4,5.0
3410,2737834,4.5,5.0,4.5,5.0,5.0,4.5,5.0
3411,108745863,4.82,4.91,4.91,4.73,4.91,4.82,4.82
3412,250836965,5.0,5.0,5.0,5.0,5.0,4.89,4.78
3413,82235987,,,,,,,
3414,15114999,5.0,5.0,4.83,5.0,5.0,4.83,4.67
3415,11517971,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3416,150235390,4.93,4.93,4.79,5.0,5.0,4.86,4.79
3417,2175668,4.2,4.2,3.8,5.0,5.0,4.6,4.4
3418,272714342,4.88,5.0,5.0,5.0,5.0,5.0,5.0
3419,9887488,4.88,4.88,5.0,5.0,5.0,4.88,5.0
3420,12444783,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3421,13310451,5.0,4.8,5.0,5.0,5.0,4.8,4.8
3422,3051202,4.88,5.0,4.84,4.96,4.92,4.92,4.8
3423,273020993,5.0,5.0,5.0,4.8,5.0,5.0,4.8
3424,12859807,5.0,5.0,5.0,5.0,5.0,4.9,4.6
3425,273075044,4.9,4.8,4.7,4.9,4.9,5.0,4.6
3426,16388949,5.0,5.0,5.0,5.0,5.0,5.0,4.8
3427,3790094,4.75,5.0,5.0,5.0,5.0,4.75,4.5
3428,33662498,4.56,4.22,4.67,4.33,4.89,4.22,4.11
3429,273198642,4.58,4.75,4.33,4.75,4.75,4.5,4.42
3430,273252973,5.0,5.0,5.0,5.0,5.0,4.82,4.73
3431,273266448,4.51,4.71,4.68,4.81,4.69,4.63,4.56
3432,198405490,4.75,4.75,4.75,4.92,4.92,4.97,4.42
3433,3680036,5.0,5.0,5.0,5.0,5.0,4.75,5.0
3434,273338682,4.5,5.0,4.5,4.75,5.0,5.0,4.5
3435,5721318,,,,,,,
3436,29785989,4.94,4.94,4.94,4.96,4.97,4.97,4.72
3437,7155259,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3438,273707659,4.42,4.67,4.17,4.75,4.92,4.75,4.33
3439,270245537,5.0,5.0,5.0,5.0,5.0,4.33,5.0
3440,6733676,4.69,4.77,4.85,4.54,4.69,4.85,4.77
3441,84187692,,,,,,,
3442,29750186,4.92,4.95,4.9,5.0,5.0,4.74,4.7
3443,209991169,4.05,4.42,4.53,4.63,4.53,4.53,3.89
3444,274198289,4.96,4.96,4.96,5.0,5.0,4.96,4.83
3445,48335755,4.75,4.75,4.75,4.75,4.75,4.75,4.5
3446,18273093,5.0,5.0,4.91,4.91,4.91,4.82,4.82
3447,48703385,4.76,4.74,4.9,4.74,4.86,4.88,4.43
3448,61519222,5.0,5.0,5.0,4.8,5.0,5.0,5.0
3449,22639682,4.88,4.92,4.79,4.88,4.75,4.63,4.63
3450,89785993,5.0,5.0,4.88,5.0,5.0,4.94,4.94
3451,89079226,4.88,4.88,4.88,4.88,4.88,5.0,4.75
3452,7017380,4.94,4.94,4.94,4.89,5.0,4.94,4.72
3453,173385363,5.0,5.0,5.0,5.0,5.0,4.83,4.67
3454,13899401,5.0,5.0,5.0,4.94,5.0,4.81,4.81
3455,31702040,4.97,4.92,4.97,4.93,5.0,4.98,4.82
3456,226181266,5.0,4.67,4.33,5.0,5.0,5.0,4.67
3457,273266448,4.59,4.69,4.67,4.86,4.71,4.61,4.55
3458,90473374,,,,,,,
3459,238122037,4.9,4.92,4.95,4.96,4.92,4.99,4.78
3460,130374802,4.33,4.58,3.75,4.5,4.83,4.83,4.25
3461,140775798,4.96,4.94,4.96,4.96,4.94,4.71,4.82
3462,225780606,4.23,4.4,3.89,4.34,4.51,4.69,4.14
3463,273576899,4.93,4.73,5.0,5.0,4.93,4.67,4.73
3464,9916796,,,,,,,
3465,140775798,5.0,4.95,4.95,4.95,4.98,4.65,4.88
3466,140775798,4.98,4.95,4.98,4.9,4.93,4.6,4.83
3467,140775798,4.93,5.0,5.0,4.95,5.0,4.65,4.9
3468,140775798,4.93,4.95,5.0,4.93,4.98,4.73,4.8
3469,275518594,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3470,92375384,4.92,4.93,4.96,4.93,4.94,4.83,4.78
3471,4271294,4.86,4.86,5.0,4.95,5.0,4.81,4.71
3472,10613825,4.72,4.92,4.8,4.92,5.0,4.8,4.6
3473,36538247,5.0,5.0,4.75,5.0,5.0,5.0,4.75
3474,167351025,4.63,4.29,4.33,4.54,4.83,4.88,4.38
3475,1713722,5.0,5.0,5.0,5.0,5.0,5.0,4.67
3476,62643050,4.83,4.81,4.8,4.69,4.75,4.66,4.59
3477,42494142,4.56,4.89,4.56,4.67,4.89,4.78,4.44
3478,3320018,4.86,4.86,4.77,5.0,4.95,4.68,4.5
3479,118357014,4.74,4.79,4.58,4.95,4.95,4.84,4.74
3480,248046023,4.83,5.0,4.75,5.0,5.0,4.83,4.92
3481,31632922,5.0,5.0,5.0,5.0,5.0,5.0,4.86
3482,10009066,4.85,4.54,4.54,4.38,4.46,4.69,4.38
3483,276530904,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3484,145396624,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3485,30691347,5.0,5.0,5.0,5.0,5.0,4.75,4.75
3486,273266448,4.61,4.7,4.5,4.91,4.61,4.76,4.39
3487,31509558,4.91,5.0,5.0,4.91,4.91,4.91,4.82
3488,10698721,4.96,4.88,4.93,4.96,4.98,4.98,4.75
3489,276803998,5.0,5.0,5.0,5.0,5.0,4.88,5.0
3490,273266448,4.59,4.55,4.64,4.77,4.7,4.34,4.36
3491,242918537,4.83,4.91,4.87,4.74,4.65,5.0,4.65
3492,3432339,4.6,4.8,4.6,5.0,5.0,5.0,4.6
3493,277056416,4.8,4.6,4.6,5.0,5.0,4.6,4.8
3494,259132884,4.73,4.53,4.47,4.37,4.5,4.63,4.47
3495,259132884,4.5,4.75,5.0,5.0,5.0,4.5,4.0
3496,203731852,5.0,5.0,5.0,4.94,4.81,5.0,4.75
3497,203731852,4.83,4.75,4.83,4.83,5.0,5.0,4.58
3498,29307510,4.86,5.0,4.79,5.0,5.0,4.93,4.57
3499,39680367,4.75,4.63,4.94,4.75,5.0,4.63,4.56
3500,9574877,,,,,,,
3501,184377695,4.56,4.56,4.67,4.89,4.78,4.89,4.56
3502,25420294,5.0,5.0,4.75,5.0,5.0,5.0,4.75
3503,9048125,4.91,4.95,4.98,5.0,4.98,4.84,4.82
3504,4513007,4.98,4.95,4.98,5.0,5.0,4.86,4.88
3505,25486069,5.0,4.98,5.0,5.0,5.0,5.0,4.86
3506,79996951,4.86,4.93,4.64,5.0,5.0,4.93,4.57
3507,1924176,4.9,5.0,4.8,5.0,5.0,5.0,4.7
3508,62718797,4.75,5.0,5.0,5.0,5.0,4.25,5.0
3509,5985569,5.0,4.5,5.0,5.0,5.0,5.0,5.0
3510,163592969,4.91,4.95,4.88,4.99,4.98,4.68,4.8
3511,35937668,5.0,5.0,5.0,5.0,5.0,5.0,4.88
3512,7945146,4.86,4.95,4.91,4.86,4.95,4.68,4.73
3513,13054938,5.0,5.0,5.0,5.0,5.0,5.0,4.93
3514,22107823,5.0,5.0,5.0,5.0,5.0,5.0,4.75
3515,279055322,4.76,4.64,4.76,4.85,4.91,4.39,4.45
3516,15996910,4.68,4.73,4.62,4.76,4.8,4.87,4.49
3517,22896861,5.0,4.75,5.0,5.0,5.0,4.5,5.0
3518,2829587,4.94,4.75,4.94,4.94,4.88,4.69,4.69
3519,79302346,4.83,5.0,4.5,5.0,5.0,4.67,4.83
3520,12444966,4.88,4.92,4.88,4.88,4.88,4.92,4.58
3521,36469894,4.89,4.95,4.74,4.97,5.0,4.5,4.63
3522,278273438,5.0,5.0,5.0,5.0,5.0,4.83,4.67
3523,13340258,5.0,5.0,5.0,5.0,5.0,4.79,4.79
3524,22204012,5.0,5.0,4.83,5.0,5.0,5.0,4.83
3525,4281679,,,,,,,
3526,3681145,4.91,5.0,5.0,4.83,4.96,4.87,4.91
3527,156290299,5.0,4.8,4.6,5.0,4.8,4.8,4.6
3528,7256557,4.87,4.87,4.53,4.87,4.93,5.0,4.73
3529,7727479,4.62,4.74,4.71,4.79,4.65,4.5,4.44
3530,281337057,4.79,4.92,4.88,4.92,4.97,4.85,4.63
3531,50369989,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3532,94606780,4.91,4.88,4.98,4.95,5.0,4.5,4.81
3533,47158198,4.73,4.73,3.93,4.73,4.6,5.0,4.33
3534,3886755,5.0,5.0,5.0,4.86,4.93,4.93,4.86
3535,9825301,5.0,4.75,4.5,4.75,5.0,5.0,4.5
3536,32420023,4.65,4.58,4.83,4.56,4.83,4.9,4.54
3537,180553392,4.88,5.0,4.65,4.88,5.0,4.82,4.82
3538,1906027,4.5,5.0,5.0,5.0,5.0,5.0,4.75
3539,212610914,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3540,37249612,4.8,5.0,4.6,5.0,5.0,4.8,4.6
3541,281337057,4.7,4.84,4.69,4.92,4.97,4.84,4.49
3542,3592,5.0,5.0,4.6,5.0,5.0,4.8,5.0
3543,283181866,4.89,4.89,4.67,5.0,5.0,5.0,4.22
3544,283388317,5.0,5.0,5.0,5.0,5.0,4.6,4.8
3545,141208902,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3546,12076328,4.97,4.95,5.0,5.0,5.0,4.97,4.89
3547,41022980,5.0,5.0,4.0,5.0,5.0,5.0,5.0
3548,2117385,4.73,4.67,4.27,4.87,4.93,4.47,4.53
3549,18079137,5.0,5.0,4.75,5.0,5.0,4.75,5.0
3550,194127289,5.0,5.0,4.9,5.0,5.0,4.7,4.8
3551,53070337,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3552,46433878,4.89,5.0,4.89,5.0,5.0,4.89,4.78
3553,265970789,5.0,4.33,5.0,4.67,5.0,5.0,5.0
3554,3308880,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3555,285227821,4.38,4.62,4.41,4.72,4.59,4.72,4.24
3556,18184896,5.0,4.5,4.5,5.0,5.0,4.75,4.75
3557,5065468,5.0,5.0,5.0,5.0,5.0,5.0,4.67
3558,286123803,4.6,4.59,4.61,4.7,4.67,4.7,4.44
3559,286123803,4.61,4.62,4.67,4.73,4.75,4.61,4.45
3560,230959164,5.0,5.0,5.0,4.8,5.0,5.0,4.6
3561,8136794,5.0,5.0,4.75,5.0,5.0,5.0,4.75
3562,31841864,4.75,5.0,4.75,4.75,4.75,4.75,4.25
3563,3648688,5.0,5.0,5.0,5.0,5.0,4.6,4.8
3564,75237279,5.0,5.0,4.8,5.0,5.0,4.2,4.6
3565,287172370,4.21,4.29,4.01,4.43,4.47,4.45,4.2
3566,287463018,5.0,4.91,4.91,5.0,5.0,4.82,4.73
3567,287767349,4.63,4.88,4.5,4.88,5.0,5.0,4.5
3568,2368759,4.33,4.0,4.17,4.67,4.83,4.67,4.5
3569,64873933,4.93,5.0,5.0,5.0,5.0,4.93,5.0
3570,866573,5.0,4.5,4.5,4.5,5.0,4.5,4.5
3571,145367114,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3572,25457220,4.97,4.9,4.8,4.96,4.97,4.96,4.8
3573,58226162,5.0,5.0,4.83,4.83,4.83,5.0,4.5
3574,86656710,4.71,4.71,4.71,4.71,4.71,4.29,4.57
3575,258734241,4.76,4.83,4.67,4.94,4.97,4.53,4.5
3576,288063590,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3577,45267217,4.92,4.75,4.5,4.58,4.83,4.67,4.75
3578,269050,4.98,4.92,4.9,5.0,4.94,5.0,4.85
3579,259132884,4.0,4.0,4.0,5.0,4.0,5.0,4.0
3580,281658595,5.0,4.94,4.94,4.94,5.0,4.5,4.69
3581,281658595,4.94,4.91,4.94,4.89,4.91,4.21,4.72
3582,281658595,4.88,4.76,4.94,4.76,4.71,4.53,4.76
3583,32517189,4.67,5.0,4.33,5.0,5.0,4.67,4.67
3584,11833365,4.91,4.84,4.95,5.0,5.0,4.81,4.79
3585,131911468,4.67,4.6,4.8,4.9,4.63,4.87,4.43
3586,6960531,5.0,5.0,4.81,4.85,4.96,4.96,4.89
3587,95530747,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3588,78235694,4.67,4.67,4.67,5.0,5.0,4.33,4.0
3589,14079437,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3590,9543617,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3591,93743075,4.83,4.66,4.79,4.69,4.59,4.97,4.52
3592,61088514,4.94,4.94,4.76,5.0,5.0,4.94,4.53
3593,202713005,4.92,4.85,4.69,5.0,4.85,4.85,4.77
3594,37011999,4.93,4.98,4.96,4.93,4.93,4.72,4.78
3595,3265171,4.92,4.92,4.92,5.0,5.0,4.75,4.83
3596,6785196,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3597,18454413,5.0,5.0,4.86,5.0,5.0,5.0,4.86
3598,5505191,5.0,4.95,4.9,4.95,5.0,4.95,4.85
3599,55863637,5.0,5.0,5.0,5.0,5.0,4.5,4.5
3600,292329394,5.0,5.0,5.0,5.0,4.83,4.83,4.67
3601,15422752,4.86,4.86,4.86,4.71,4.86,5.0,4.86
3602,127018092,4.91,4.91,4.91,4.91,5.0,4.78,4.78
3603,78410826,4.79,4.86,4.57,4.93,4.93,4.93,4.71
3604,17458008,4.65,4.71,4.59,4.73,4.74,4.79,4.35
3605,285227821,4.67,4.76,4.6,4.62,4.49,4.83,4.59
3606,25045762,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3607,28500782,5.0,5.0,4.67,4.67,5.0,5.0,5.0
3608,4374457,5.0,5.0,5.0,5.0,3.0,5.0,5.0
3609,2547237,5.0,5.0,4.5,5.0,5.0,5.0,5.0
3610,3644637,,,,,,,
3611,17461550,4.83,4.67,4.83,4.5,4.83,4.83,4.33
3612,5240485,5.0,5.0,5.0,5.0,5.0,4.6,4.87
3613,23926573,4.88,4.75,4.75,5.0,5.0,5.0,4.63
3614,7443489,5.0,4.98,5.0,5.0,5.0,4.86,4.88
3615,1453893,5.0,5.0,4.0,5.0,5.0,5.0,5.0
3616,104729572,5.0,5.0,4.86,5.0,5.0,4.71,4.71
3617,269050,5.0,5.0,5.0,5.0,5.0,5.0,4.94
3618,25045762,5.0,5.0,5.0,5.0,5.0,5.0,4.25
3619,19902029,5.0,5.0,5.0,5.0,5.0,4.89,4.78
3620,136557289,4.72,4.83,4.67,4.89,4.89,4.28,4.67
3621,295063517,5.0,5.0,5.0,5.0,5.0,4.75,4.88
3622,136557289,4.76,4.96,4.76,5.0,4.98,4.46,4.68
3623,2390649,5.0,5.0,5.0,5.0,5.0,5.0,4.86
3624,83107006,4.74,4.74,4.52,4.96,4.91,4.87,4.26
3625,43710735,4.74,4.81,4.67,4.74,4.81,4.78,4.63
3626,6460190,4.9,4.9,4.9,5.0,5.0,4.5,4.6
3627,154433811,4.91,4.91,4.91,4.88,4.98,4.84,4.86
3628,154433811,4.87,4.91,4.89,4.93,4.96,4.71,4.71
3629,9859294,4.86,4.88,4.95,4.92,4.9,4.86,4.69
3630,296372778,4.44,4.53,4.45,4.6,4.55,4.53,4.32
3631,296373822,4.51,4.61,4.46,4.63,4.72,4.6,4.53
3632,773375,5.0,5.0,5.0,5.0,5.0,4.91,4.74
3633,13365686,5.0,5.0,5.0,4.83,5.0,4.83,4.67
3634,3779178,4.75,4.92,4.5,4.92,5.0,4.92,4.67
3635,22882611,5.0,4.89,4.89,4.89,5.0,4.67,4.44
3636,19096448,5.0,5.0,4.91,4.91,4.91,4.64,4.55
3637,297319729,4.6,4.65,4.6,4.76,4.69,4.87,4.47
3638,38652025,4.89,5.0,5.0,5.0,5.0,4.67,5.0
3639,297663351,5.0,4.98,4.9,4.93,4.98,4.98,4.86
3640,297678794,4.88,4.94,4.94,4.88,4.88,4.76,4.82
3641,44051824,4.79,4.79,4.91,4.86,4.88,4.84,4.79
3642,50300599,4.75,5.0,4.63,5.0,5.0,4.38,4.63
3643,56997633,4.4,4.6,4.4,4.87,4.73,4.8,4.33
3644,57865143,,,,,,,
3645,26988097,4.9,4.85,4.75,4.95,5.0,4.95,4.7
3646,179227487,5.0,5.0,5.0,4.93,5.0,5.0,4.8
3647,15604365,5.0,4.83,4.83,4.83,4.83,5.0,4.83
3648,3956298,5.0,5.0,5.0,5.0,5.0,5.0,4.67
3649,16247791,,,,,,,
3650,38274141,5.0,5.0,5.0,4.93,5.0,4.73,4.8
3651,46398164,4.94,5.0,5.0,5.0,5.0,4.65,4.76
3652,271249820,5.0,5.0,4.86,4.93,5.0,5.0,4.64
3653,32140635,5.0,5.0,4.9,5.0,5.0,4.9,4.6
3654,95982246,4.56,4.63,4.45,4.79,4.8,4.81,4.51
3655,10205715,5.0,5.0,4.8,5.0,5.0,5.0,4.8
3656,81258508,4.83,4.89,4.98,4.89,4.93,4.85,4.65
3657,299478966,5.0,5.0,5.0,5.0,5.0,5.0,4.6
3658,27205400,5.0,5.0,5.0,5.0,5.0,5.0,4.0
3659,66324661,4.93,4.92,4.84,4.98,4.97,4.93,4.78
3660,299555409,4.92,4.98,4.95,4.97,4.95,4.64,4.82
3661,1406783,,,,,,,
3662,299566086,4.64,4.68,4.76,4.81,4.75,4.41,4.48
3663,58778701,4.87,4.93,4.8,4.93,4.93,4.87,4.8
3664,56858895,4.94,4.94,4.82,4.94,5.0,4.82,4.82
3665,108011218,5.0,4.83,5.0,5.0,5.0,4.67,4.83
3666,300441303,4.96,4.96,4.92,4.98,5.0,4.78,4.86
3667,300476521,4.79,4.77,4.88,4.84,4.88,4.8,4.69
3668,300542017,4.64,4.82,4.55,4.64,4.73,4.91,4.82
3669,297593311,4.94,4.94,4.94,4.94,4.82,4.94,4.88
3670,14793877,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3671,300754328,4.79,4.79,4.79,5.0,5.0,4.63,4.42
3672,4456680,4.77,4.85,4.82,4.85,4.9,4.83,4.62
3673,8851707,4.54,4.77,4.54,4.69,4.69,4.38,4.62
3674,259133665,4.5,4.75,4.75,4.75,4.75,4.5,4.0
3675,301472165,5.0,5.0,4.6,4.8,5.0,4.6,4.4
3676,302497029,4.76,4.94,4.59,5.0,4.94,4.94,4.35
3677,120258144,,,,,,,
3678,16410524,4.83,5.0,4.83,5.0,5.0,4.67,4.67
3679,5974982,5.0,4.83,4.75,5.0,4.92,4.83,4.83
3680,37032349,4.9,4.9,4.92,4.95,4.93,4.93,4.73
3681,58428526,4.76,4.71,4.94,4.94,4.94,4.65,4.41
3682,56997633,4.7,4.74,4.68,4.8,4.64,4.76,4.52
3683,3884675,4.89,4.94,4.72,4.94,5.0,4.94,4.56
3684,16915818,4.5,4.83,4.33,4.83,4.83,4.67,4.5
3685,82267555,5.0,4.83,4.83,4.67,5.0,4.83,4.5
3686,303587466,4.8,4.8,5.0,4.8,5.0,4.6,4.8
3687,6265216,4.94,4.91,4.93,4.98,4.98,4.68,4.81
3688,303597180,4.56,5.0,5.0,4.44,4.67,5.0,4.33
3689,303597180,,,,,,,
3690,205830809,4.87,4.81,4.83,4.87,4.91,4.74,4.86
3691,8951693,4.77,4.77,4.64,4.95,4.82,4.91,4.5
3692,5950325,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3693,71806149,4.63,4.75,4.5,4.88,4.94,4.75,4.56
3694,7841354,4.88,4.88,4.81,5.0,5.0,4.63,4.81
3695,111774243,5.0,5.0,4.75,5.0,5.0,4.75,4.75
3696,185471379,4.79,4.73,4.55,4.76,4.76,4.58,4.73
3697,304647792,4.86,4.86,5.0,5.0,5.0,4.86,4.57
3698,7395971,5.0,4.83,5.0,4.83,4.83,4.83,4.67
3699,8756216,5.0,5.0,5.0,5.0,5.0,5.0,4.78
3700,13258008,4.91,5.0,5.0,5.0,5.0,4.64,4.64
3701,304872212,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3702,18147307,5.0,4.86,5.0,4.86,5.0,4.86,5.0
3703,25264349,4.96,5.0,5.0,5.0,5.0,5.0,4.88
3704,18523576,4.92,5.0,4.92,5.0,5.0,4.83,4.75
3705,154433811,4.95,4.97,4.78,5.0,5.0,4.95,4.86
3706,2532968,4.9,5.0,4.9,4.6,5.0,5.0,4.7
3707,4386675,4.92,4.74,4.72,4.9,4.9,4.9,4.62
3708,9591694,5.0,5.0,4.94,5.0,5.0,4.69,4.88
3709,90763730,4.9,5.0,4.8,5.0,4.9,5.0,4.9
3710,3241444,4.71,4.71,4.59,4.91,4.88,4.68,4.5
3711,22848587,4.83,5.0,4.67,4.33,5.0,4.83,4.83
3712,132483565,4.51,4.58,4.62,4.84,4.69,4.91,4.27
3713,12694637,5.0,4.88,5.0,5.0,5.0,5.0,4.63
3714,306454306,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3715,7438369,4.91,5.0,4.82,5.0,5.0,4.82,4.73
3716,67171484,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3717,11129209,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3718,2442401,5.0,5.0,4.9,4.8,5.0,4.9,4.6
3719,306791235,4.92,4.96,5.0,4.96,5.0,4.56,4.76
3720,219078200,4.83,5.0,4.83,5.0,5.0,4.83,4.83
3721,708139,4.33,4.89,4.33,4.56,4.78,4.67,4.44
3722,18827935,4.79,4.79,4.93,4.86,4.93,4.43,4.79
3723,39128253,4.86,5.0,4.57,4.86,5.0,4.86,4.57
3724,34992358,4.83,5.0,5.0,5.0,5.0,4.83,4.83
3725,307583187,5.0,5.0,4.99,4.99,5.0,4.99,4.98
3726,36435787,5.0,5.0,5.0,5.0,5.0,4.78,4.89
3727,59886206,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3728,1824506,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3729,36057610,4.78,5.0,4.67,5.0,4.89,4.78,4.44
3730,51780662,4.94,4.94,5.0,4.88,5.0,4.75,4.63
3731,308060524,4.5,5.0,5.0,5.0,5.0,4.5,4.5
3732,44592823,5.0,4.67,4.33,5.0,5.0,5.0,5.0
3733,11532700,4.75,4.75,4.25,5.0,5.0,5.0,4.75
3734,16368447,4.98,4.95,4.91,4.96,4.95,4.95,4.85
3735,64894496,5.0,4.92,4.75,5.0,5.0,5.0,4.75
3736,309463479,4.87,4.6,4.67,5.0,5.0,4.87,4.8
3737,21167927,4.92,4.83,4.5,5.0,5.0,5.0,4.83
3738,24449945,5.0,5.0,5.0,5.0,5.0,5.0,4.75
3739,70691134,4.9,4.9,4.6,5.0,5.0,5.0,4.7
3740,7729232,4.82,4.91,4.73,5.0,5.0,4.82,4.82
3741,91816760,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3742,38427944,4.83,4.67,4.5,4.83,5.0,5.0,4.83
3743,146162511,5.0,5.0,5.0,4.33,4.67,4.0,4.0
3744,39833982,4.87,4.85,4.92,4.9,4.94,4.82,4.61
3745,302940677,4.86,4.91,4.98,4.95,4.86,4.88,4.69
3746,310649999,4.78,4.79,4.83,4.97,4.93,4.59,4.81
3747,307825526,4.75,4.7,4.38,4.82,4.91,4.98,4.7
3748,310716632,4.95,4.95,4.98,4.93,4.84,4.98,4.86
3749,23609488,4.84,4.76,4.88,4.96,4.92,4.92,4.64
3750,50300599,5.0,5.0,4.5,5.0,5.0,4.5,4.5
3751,101498497,5.0,5.0,4.0,5.0,5.0,5.0,5.0
3752,310865765,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3753,1343018,5.0,5.0,4.0,5.0,5.0,5.0,5.0
3754,99194923,4.89,4.79,4.68,4.79,4.89,4.84,4.58
3755,15518704,5.0,5.0,5.0,5.0,5.0,5.0,5.0
3756,52958217,4.75,4.75,4.75,4.75,5.0,4.75,4.5
3757,808981,4.98,4.97,5.0,4.98,4.98,5.0,4.88
3758,14514106,4.8,4.2,5.0,5.0,4.4,4.8,4.6
